state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Massachusetts,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Element Care Inc","02176, 02180, 01810, 01821, 01824, 01826, 01827, 01840, 01844, 01850, 01876, 01879, 01886, 01845, 01801, 01803, 01830, 01833, 01834, 01860, 01864, 01867, 01880, 01887, 01890, 01901, 01906, 01907, 01908, 01913, 01915, 01921, 01923, 01929, 01930, 01936, 01938, 01940, 01944, 01945, 01949, 01950 ,01951, 01952, 01960, 01966, 01969, 01970, 01983, 01984, 01985",67,927,994,2018,"Element Care Inc"
Massachusetts,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Serenity Care PACE Program","01002, 01027, 01350, 01001, 01002, 01007, 01008, 01010, 01011, 01012, 01013, 01026, 01027, 01028, 01032, 01033, 01034, 01035, 01036, 01038, 01040, 01050, 01056, 01057, 01060, 01069, 01070, 01071, 01073, 01075, 01077, 01081, 01082, 01085, 01089, 01095, 01096, 01098, 01101, 01106, 01151, 01243, 01521, 01009, 01030, 01039, 01053, 01054, 01059, 01062, 01066, 01072, 01079, 01080, 01084, 01088, 01093, 01097, 01301, 01330, 01337, 01338, 01339, 01340, 01341, 01342, 01344, 01346, 01351, 01354, 01355, 01360, 01364, 01367, 01370, 01375, 01378, 01379",66,325,391,2018,PACE
Massachusetts,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Mercy Life Inc","01008, 01010, 01011, 01013, 01027, 01028, 01033, 01034, 01036, 01040, 01056, 01057, 01069, 01071, 01073, 01075, 01077, 01081, 01085, 01089, 01095, 01101, 01106, 01521, 01151, 01002, 01027, 01350, 01002, 01007, 01012, 01026, 01032, 01035, 01038, 01050, 01060, 01070, 01082, 01096, 01098, 01243, 01034",11,223,234,2018,"Mercy Life Inc"
Massachusetts,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Neighborhood PACE","Middlesex and Suffolk Counties",55,496,551,2018,PACE
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Aetna Better Health of Michigan","Berrien, Branch, Calhoun, Cass, Hillsdale, Jackson, Kalamazoo, Lenawee, Livingston, Macomb, Monroe, Oakland, St. Joseph, Van Buren, Washtenaw, and Wayne Counties","37,306",214,"37,520",2018,Aetna
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Blue Cross Complete of Michigan","Allegan, Barry, Clinton, Eaton, Genesee, Hillsdale, Huron, Ingham, Ionia, Jackson, Kent, Lake, Lapeer, Lenawee, Livingston, Macomb, Mason, Mecosta, Monroe, Montcalm, Muskegon, Newaygo, Oakland, Oceana, Osceola, St. Clair, Sanilac, Shiawassee, Tuscola, Washtenaw, and Wayne Counties","209,603","3,535","213,138",2018,"Blue Cross Blue Shield"
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Harbor Health Plan","Macomb, Oakland, and Wayne Counties","7,128",4,"7,132",2018,"Trusted Health Plan"
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","HAP Midwest Health Plan","Genesee, Huron, Lapeer, St. Clair, Sanilac, Shiawassee, and Tuscola Counties","3,031",33,"3,064",2018,"Health Alliance Plan"
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","McLaren Health Plan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogema, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, Van Buren, Washtenaw, Wayne, and Wexford Counties","201,833","6,022","207,855",2018,"McLaren Health Plan"
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Meridian Health Plan of Michigan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, Van Buren, Washtenaw, Wayne, and Wexford Counties","499,221","11,331","510,552",2018,Meridian
Michigan7,,"Managed Care Plan Division (Comprehensive MCO)","Molina Healthcare of Michigan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, Van Buren, Washtenaw, Wayne, and Wexford Counties","351,204","9,960","361,164",2018,"Molina Healthcare"
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Priority Health Choice","Allegan, Barry, Berrien, Branch, Calhoun, Cass, Ionia, Kalamazoo, Kent, Lake, Mason, Mecosta, Montcalm, Muskegon, Newaygo, Oceana, Osceola, Ottawa, St. Joseph, and Van Buren Counties","127,003","4,588","131,591",2018,"Priority Health Choice, Inc."
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Total Health Care","Macomb, Oakland, and Wayne Counties","52,441",231,"52,672",2018,"Total Health Care"
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","UnitedHealthcare Community Plan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Crawford, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenewee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, Van Buren, Washtenaw, Wayne, and Wexford Counties","251,312","3,240","254,552",2018,UnitedHealthcare
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Upper Peninsula Health Plan","Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, and Schoolcraft Counties","43,558",8,"43,566",2018,"Upper Peninsula Health Plan"
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Aetna Better Health","Berrien, Branch, Calhoun, Cass, Hillsdale, Jackson, Kalamazoo, Lenawee, Livingston, Macomb, Monroe, Oakland, St. Joseph, Van Buren, Washtenaw, and Wayne Counties","9,975",0,"9,975",2018,Aetna
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Blue Cross Complete of Michigan","Allegan, Barry, Clinton, Eaton, Genesee, Hillsdale, Huron, Ingham, Ionia, Jackson, Kent, Lake, Lapeer, Lenawee, Livingston, Macomb, Mason, Mecosta, Monroe, Montcalm, Muskegon, Newaygo, Oakland, Oceana, Osceola, St. Clair, Sanilac, Shiawassee, Tuscola, Washtenaw, and Wayne Counties","85,852",0,"85,852",2018,"Blue Cross Blue Shield"
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Harbor Health Plan","Macomb, Oakland, and Wayne Counties","3,173",0,"3,173",2018,"Trusted Health Plan"
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","HAP Midwest Health Plan","Genesee, Huron, Lapeer, St. Clair, Sanilac, Shiawassee, and Tuscola Counties","1,501",0,"1,501",2018,"Health Alliance Plan"
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","McLaren Health Plan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, Van Buren, Washtenaw, Wayne, and Wexford Counties","68,214",0,"68,214",2018,"McLaren Health Plan"
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Meridian Health Plan of Michigan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, Van Buren, Washtenaw, Wayne, and Wexford Counties","152,706",0,"152,706",2018,Meridian
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Molina Healthcare of Michigan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Clinton, Crawford, Eaton, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, Van Buren, Washtenaw, Wayne, and Wexford Counties","93,375",0,"93,375",2018,"Molina Healthcare"
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Priority Health Choice","Allegan, Barry, Berrien, Branch, Calhoun, Cass, Ionia, Kalamazoo, Kent, Lake, Mason, Mecosta, Montcalm, Muskegon, Newaygo, Oceana, Osceola, Ottawa, St. Joseph, and Van Buren Counties","36,872",0,"36,872",2018,"Priority Health Choice, Inc."
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Total Health Choice","Macomb, Oakland, and Wayne Counties","16,804",0,"16,804",2018,"Total Health Choice"
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","UnitedHealthcare Community Plan","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Crawford, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, Van Buren, Washtenaw, Wayne, and Wexford Counties","70,061",0,"70,061",2018,UnitedHealthcare
Michigan,,"Healthy Michigan Plan (Comprehensive MCO)","Upper Peninsula Health Plan","Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, and Schoolcraft Counties","15,670",0,"15,670",2018,"Upper Peninsula Health Plan"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Northern Healthcare Management","Antrim, Benzie, Charlevoix, Emmet, Grand Traverse, Kalkaska, Leelanau, Manistee, Missaukee, and Wexford Counties",29,304,333,2018,"Northern Lakes Community Mental Health"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Region 2 Area Agency on Aging","Hillsdale, Jackson, and Lenawee Counties",27,566,593,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Region 3B Area Agency on Aging","Barry, Berrien, Branch, Calhoun, Cass, Kalamazoo, and Van Buren Counties",34,448,482,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Region 4 Area Agency on Aging","Berrien, Cass, and Van Buren Counties",24,433,457,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Region 7 Area Agency on Aging","Bay, Clare, Gladwin, Gratiot, Huron, Isabella, Midland, Saginaw, Sanilac, and Tuscola Counties",56,802,858,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Region 9 Area Agency on Aging","Alcona, Alpena, Arenac, Cheboygan, Crawford, Iosco, Montmorency, Ogemaw, Oscoda, Otsego, Presque Isle, and Roscommon Counties",25,379,404,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Reliance Community Care Partners","Allegan, Ionia, Kent, Lake, Mason, Mecosta, Muskegon, Newaygo, Oceana, Osceola, and Ottawa Counties",43,573,616,2018,"Community Care Health Plan (WI)"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Senior Resources of West Michigan","Muskegon, Oceana, and Ottawa Counties",32,646,678,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Senior Services Inc.","Barry, Branch, Calhoun, and Kalamazoo Counties",21,255,276,2018,"Senior Services Inc."
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","The Information Center","Wayne County",13,274,287,2018,"The Information Center"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","The Senior Alliance","Wayne County",20,506,526,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Tri County Office on Aging","Clinton, Eaton, and Ingham Counties",81,649,730,2018,"Tri County Office on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","UPCAP Area Agency on Aging","Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, and Schoolcraft Counties",24,349,373,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Valley Area Agency on Aging","Genesee, Lapeer, and Shiawassee Counties",26,309,335,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","A & D Home Health Care, Inc.","Bay, Clare, Gladwin, Huron, Isabella, Midland, Saginaw, Sanilac, and Tuscola Counties",90,778,868,2018,"A & D Home Heatlh Care, Inc."
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Area Agency on Aging 1-B","Livingston, Macomb, Monroe, Oakland, and Washtenaw Counties",42,768,810,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Area Agency on Aging of NW Michigan","Antrim, Benzie Charlevoix, Emmet, Grand Traverse, Kalkaska, Leelanau, Manistee, Missaukee, and Wexford Counties",21,316,337,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Area Agency on Aging of Western Michigan","Allegan, Ionia, Kent, Lake, Mason, Mecosta, Montcalm, Newaygo, and Osceola Counties",35,799,834,2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Detroit Area Agency on Aging","Wayne County",56,"1,201","1,257",2018,"Area Agencies on Aging"
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","MORC Home Care Inc.","Livingston, Macomb, Monroe, Oakland, and Washtenaw Counties",9,232,241,2018,"MORC Home Care Inc."
Michigan7,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Lakeshore Regional Entity","Allegan, Kent, Lake, Mason, Muskegon, Oceana, and Ottawa Counties","249,865",0,"249,865",2018,"Lakeshore Regional Entity"
Michigan7,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Macomb County CMH Services","Macomb County","179,951",0,"179,951",2018,"Macomb County CMH Services"
Michigan7,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Mid-State Health Network","Arenac, Bay, Clare, Clinton, Eaton, Gladwin, Gratiot, Hillsdale, Huron, Ingham, Ionia, Isabella, Jackson, Mecosta, Midland, Montcalm, Newaygo, Oceola, Saginaw, Shiawassee, and Tuscola Counties","367,503",0,"367,503",2018,"Mid-State Health Network"
Michigan7,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northcare Network","Alger, Baraga, Chippewa, Delta, Dickinson, Houghton, Iron, Keewanaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, and Schoolcraft Counties","63,431",0,"63,431",2018,"Northcare Network"
