state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","MI Choice (MLTSS only (PIHP and/or PAHP))","The Information Center Inc.",Wayne,22,318,340,2016,
"New York",,"Health and Recovery Plans (Comprehensive MCO)",Healthplus,"New York City & Nassau, Putnam counties.",4673,0,4673,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","Family Dental Care","Clackamas, Multnomah, and Washington Counties",1878,76,1954,2016,
California,,"Dental Managed Care/Sacramento (Dental only (PAHP))","Access Dental Plan/Sacramento",Sacramento,138032,5376,143408,2016,
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Anthem Blue Cross Partnership Plan/San Francisco","San Francisco",18807,2322,21129,2016,
California,,"Geographic Managed Care (GMC) Model (Comprehensive MCO + MLTSS)",Kaiser/Sacramento,Sacramento,75359,5052,80411,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Healthy Michigan Plan (Comprehensive MCO)","UnitedHealthcare Community Plan Inc.","Alcona, Allegan, Alpena, Antrim, Arenac, Barry, Bay, Benzie, Berrien, Branch, Calhoun, Cass, Charlevoix, Cheboygan, Clare, Crawford, Emmet, Genesee, Gladwin, Grand Traverse, Gratiot, Hillsdale, Huron, Ingham, Ionia, Iosco, Isabella, Jackson, Kalamazoo, Kalkaska, Kent, Lake, Lapeer, Leelanau, Lenawee, Livingston, Macomb, Manistee, Mason, Mecosta, Midland, Missaukee, Monroe, Montcalm, Montmorency, Muskegon, Newaygo, Oakland, Oceana, Ogemaw, Osceola, Oscoda, Otsego, Ottawa, Presque Isle, Roscommon, Saginaw, St. Clair, St. Joseph, Sanilac, Shiawassee, Tuscola, VanBuren, Washtenaw, Wayne, Wexford",61622,0,61622,2016,
Illinois,,"Integrated Care Program (ICP) (Comprehensive MCO + MLTSS)","Health Alliance Connect","Knox, Stark, Peoria, Tazewell, McLean, Ford, Vermilion, Champaign, Piatt, DeWitt, Macon, Logan, Christian, Sangamon, Menard, Rock Island, Mercer and Henry counties",7920,0,7920,2016,
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Partnership HealthPlan of CA/Marin",Marin,32106,5138,37244,2016,
Illinois,,"Family Health Plan/Affordable Care Act (FHP/ACA) (Comprehensive MCO + MLTSS)","Blue Cross Blue Shield of Illinois","Lake, Cook, DuPage, Kane, Will and Kankakee counties",287315,0,287315,2016,
Virginia,,"Medallion 3.0 (Comprehensive MCO)","Optima Family Care","113 cities/counties  State-Defined Regions: Tidewater, Central VA, Charlottesville, Halifax, Winchester, Lynchburg and Far Southwestern VA Regions",175683,0,175683,2016,
Alabama,,"Maternity Program (Other Prepaid Health Plan (PHP) (limited benefits))","Maternity Program","Statewide minus the following counties: Autuaga, Butler, Bullock, Crenshaw, Elmore, Lowdnes, Montgomery, Pike",17661,0,17661,2016,
Indiana,,"Healthy Indiana Plan (2.0) (Comprehensive MCO)",Anthem,Statewide,161722,1354,163076,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Adams County HealthChoices - Community Care Behavioral Health Organization","Adams County",12637,1210,13847,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","MI Choice (MLTSS only (PIHP and/or PAHP))","Area Agency on Aging of NW Michigan","Antrim, Benzie, Charlevoix, Emmet, Grand Traverse, Kalkaska, Leelanau, Manistee, Missaukee, Wexford",21,302,323,2016,
Virginia,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Riverside PACE - Newport News","23602, 23603, 23604, 23606, 23608, 23692, 23693, 23696",8,107,115,2016,
Florida,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Hope Select care","Collier, Charlotte, and Lee counties",9,303,312,2016,
"New York",,"Health and Recovery Plans (Comprehensive MCO)","NYS Catholic Health Plan","New York City & 57 counties.",9974,0,9974,2016,
Massachusetts,,"MassHealth Managed Care (Comprehensive MCO)","Health New England","Berkshire, Franklin, Hampden, Hampshire",66959,0,66959,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northwest Behavioral Health Partnership - Value Behavioral Health of Pennsylvania","Crawford, Mercer & Venango Counties",46831,7132,53963,2016,
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)",LeFleur,"Aransas, Armstrong, Bailey, Bee, Briscoe, Brooks, Cameron, Carson, Castro, Childress, Cochran, Collingsworth, Crosby, Dallam,  eaf Smith, Dickens, Donley, Duval, Floyd, Garza, Gray, Hale, Hall, Hansford, Hartley,  emphill, Hidalg, Hockley, Hutchinson, Jim Hogg, Jim Wells, Kenedy, King, Kleberg, Lamb, Lipscomb, Live Oak, Lubbock, Lynn, McMullen,  oor, Motley, Neuces, Ochiltree, ldham, Parmer, Potter, Randall, Refugio, Roberts, San Patricio, Sherman, Starr, Swisher, Terry, Webb, Wheeler, Willacy, Yoakum, Zapata",616613,76015,692628,2016,
Minnesota,,"Prepaid Medical Assistance Plan Plus (PMAP+) (Comprehensive MCO + MLTSS)","Health Partners",statewide,77317,0,77317,2016,
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Fallon Health Weinberg","Erie County",1,43,44,2016,
Pennsylvania,,"PA Living Independence For the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","Mercy LIFE West Philadelphia H-3908","Philadelphia County (partial)",25,437,462,2016,
Iowa,,"IA Healthlink (Comprehensive MCO + MLTSS)","Amerigroup of Iowa, Inc.",Statewide,166653,15964,182617,2016,
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fallon Health Weinberg","Erie & Niagara counties.",47,279,326,2016,
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)","Molina Plus","Duchesne, Uintah, Daggett, Carbon, Emery, Grand, Juab, Millard, Sanpete, Sevier, Piute, Wayne, Beaver, Garfield, San Juan, Kane",1389,60,1449,2016,
Virginia,,"Medallion 3.0 (Comprehensive MCO)","INTotal Health","57 cities/counties  State defined regions: Northern VA, Roanoke/Alleghany, and Far Southwestern VA Regions",59499,0,59499,2016,
Ohio,,"Medicaid Managed Care (Comprehensive MCO)",CareSource,Statewide,1290080,0,1290080,2016,
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","York County HealthChoices - Community Care Behavioral Health Organization","York County",69310,6765,76075,2016,
Tennessee7,"Beneficiaries can simultaneously enroll in (1) Magellan Health services, (2) DentaQuest USA Insurance Company, and (3) another comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,556,089","TennCare II (Comprehensive MCO + MLTSS)","DentaQuest USA Insurance Company",Statewide,889087,367,889454,2016,
Maine,,"MaineCare (Primary Care Case Management (PCCM))","Multiple Primary Care Providers",Statewide,152642,0,152642,2016,
Minnesota,,"Minnesota Senior Health Option (MSHO) (Comprehensive MCO + MLTSS)","Blue Plus",statewide,0,7789,7789,2016,
Texas,,"STAR Kids (Comprehensive MCO)","Superior Health Plan","Bexar SDA, El Paso SDA, Hidalgo SDA, Lubbock SDA, MRSA West SDA, Travis SDA, Nueces SDA",0,0,0,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","PacificSource Community Solutions - Columbia Gorge","Hood River and Wasco Counties",12290,348,12638,2016,
Mississippi,,"Mississippi Coordinated Access Network (MississippiCAN) (Comprehensive MCO)","Magnolia Health",Statewide,250647,0,250647,2016,
"New York",,"Medicaid Advantage Plus (Comprehensive MCO + MLTSS)",Guildnet,"New York City & Nassau, Suffolk counties.",7,652,659,2016,
Missouri,,"Mo Healthnet Managed Care/1915b (Comprehensive MCO)","Missouri Care Eastern","Franklin, Jefferson, Lincoln, Madison, Perry, Pike, St Charles, St Francois, St Genevieve, St Louis Co, Warren, Washington, and St Louis City",45955,0,45955,2016,
Washington,,"Behavioral Health Services Only (BHSO) (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Molina Health Care","Clark and Skamania Counties",8234,0,8234,2016,
Colorado,,"Colorado Medicaid Community Behavioral Health Services Program (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Access Behavioral Care - Denver","Denver County",190276,11703,201979,2016,
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Mariposa",Mariposa,2854,83,2937,2016,
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Nevada",Nevada,12662,336,12998,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","ONLOK Lifeways/Santa Clara","Santa Clara",39,205,244,2016,
Indiana,,"Healthy Indiana Plan (2.0) (Comprehensive MCO)",MDWise,Statewide,128087,919,129006,2016,
Wisconsin,,"SSI Managed Care (Comprehensive MCO)","Molina Health Plan","Counties: Brown, Calumet, Clark, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Taylor, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",1437,622,2059,2016,
Colorado,,"Accountable Care Collaborative (Primary Care Case Management Entity (PCCM Entity))","RCCO 6: Colorado Community Health Alliance","Boulder, Broomfield, Clear Creek, Gilpin and Jefferson Counties",122958,4333,127291,2016,
Texas,,"STAR Kids (Comprehensive MCO)","Blue Cross Blue Shield","MRSA Central SDA, Travis SDA",0,0,0,2016,
Kentucky,,"Kentucky Medicaid Managed Care (Comprehensive MCO)","Anthem Blue Cross Blue Shield Medicaid","All 8 MCO Medicaid Regions. Statewide",107310,3036,110346,2016,
California,,"Regional Model (Comprehensive MCO)","Molina Healthcare/Imperial",Imperial,15792,506,16298,2016,
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Life St Joseph Of The Pines Inc","Serving the following zip codes in Cumberland, Harnett Hoke, Moore and Robeson Counties:  28301, 28302, 28303, 28304, 28305, 28306, 28307, 28308, 28309, 28310, 28311, 28312, 28314, 28318, 28342, 28344, 28348, 28356, 28371, 28382, 28390, 28391, 28395, 28315, 28326, 28373, 28376, 28357, 28371, 28377, 28384, 28315, 28357, 28376, 28377, 28386, 28314, 28334, 28339",127,94,221,2016,
"District of Columbia",,"Non-Emergency Medical Transportation Program (Non-Emergency Medical Transportation)","Medical Transportation Management Inc.",Statewide,37630,16340,53970,2016,
"Puerto Rico",,"Medicare Platino (Comprehensive MCO)","Triple S",Statewide,0,52692,52692,2016,
Louisiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE - Greater New Orleans","70112, 70113, 70114, 70115, 70116, 70117, 70118, 70119, 70122, 70124, 70125, 70126, 70127, 70128, 70129, 70130, 70131, 70032, 70043, 70001, 70002, 70003, 70005, 70006, 70053, 70121",10,161,171,2016,
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","Mercy Maricopa Integrated Care",Maricopa,12353,7617,19970,2016,
Nevada,,"Mandatory Health Maintenance Program (Comprehensive MCO)","Amerigroup Community Care (AGP)","Urban zip codes in Washoe (Reno) and Clark (Las Vegas) counties",154776,0,154776,2016,
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","St. Paul's PACE/San Diego","San Diego",97,438,535,2016,
Michigan,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","MI Choice (MLTSS only (PIHP and/or PAHP))","Valley Area Agency on Aging","Genesee, Lapeer, Shiawassee",24,358,382,2016,
Texas,,"STAR (Comprehensive MCO)","Molina Healthcare of Texas","Dallas SDA, El Paso SDA, Harris SDA, Hidalgo SDA, Jefferson SDA",98985,0,98985,2016,
Oregon6,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; and Family Dental Care; and (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","OHP - Oregon Health Plan (Comprehensive MCO)","Access Dental Plan, LLC","Clackamas, Multnomah, and Washington Counties",1896,71,1967,2016,
"North Dakota",,"PACE (Program of All-inclusive Care for the Elderly (PACE))",PACE,"58501, 58502, 58503 (Bismarck), 58504 (Lincoln), 58554 (Mandan), 58558 (Menoken), 58601, 58602 (Dickinson), 58652 (Richardton), 58655 (South Heart), 58656 (Taylor), 58701, 58702, 58703, 58722, 58785 (Minot)",4,111,115,2016,
Washington9,"In Washington, Health Homes provide services under contract with a comprehensive MCO. The de-duplicated comprehensive MCO enrollment is 1,535,441. Washington is unable to provide separate counts of Medicaid-only and dual enrollment for their NEMT, ICMH, and PACE programs. As a result, total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid dually eligible beneficiaries.","Apple Health (Program includes, AHAC, CHIP, HOFC, & HO) (Comprehensive MCO)","Coordinated Care of Washington","Adams, Asotin, Benton, Chelan, Columbia,  Douglas, Franklin, Grant, Island, Jefferson, King, Kitsap, Kittitas,  Lewis, Lincoln, Mason, Pacific,  Pierce, San Juan, Skagit, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, WalllaWalla, Whatcom, Whitman, Yakima.",193988,0,193988,2016,
"North Carolina",,"Community Care of North Carolina (Primary Care Case Management Entity (PCCM Entity))","North Carolina Community Care Carolina Access",Statewide,1346551,149554,1496105,2016,
"District of Columbia",,"Health Services for Children with Special Needs (Comprehensive MCO)","Health Services for Children with Special Needs",Statewide,5526,26,5552,2016,
Minnesota,,"Special Needs Basic Care (SNBC) (Comprehensive MCO + MLTSS)",Ucare,statewide,12559,13791,26350,2016,
"Puerto Rico",,"Medicare Platino (Comprehensive MCO)","Constellation Health, LLC.",Statewide,0,5031,5031,2016,
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","United Healthcare of Florida, Inc.","Regions 3, 4, 7, and 11",259710,17905,277615,2016,
Minnesota,,"Prepaid Medical Assistance Plan Plus (PMAP+) (Comprehensive MCO + MLTSS)","PrimeWest Health","Beltrami, Bigstone, Clearwater, Douglas, Grant, Hubbard, McLeod, Meeker, Pipestone, Pope, Renville, Stevens, and Traverse counties",31572,0,31572,2016,
Texas,,"STAR (Comprehensive MCO)",FirstCare,"Lubbock SDA, MRSA West",92723,0,92723,2016,
Arkansas3,"Arkansas is unable to report enrollment as of July 1, 2016. Enrollment figures represent cumulative enrollment for the state fiscal year (July 1,2015-June 30, 2016).","PACE (Program of All-inclusive Care for the Elderly (PACE))",PACE,Statewide,167,0,167,2016,
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Amador",Amador,1033,26,1059,2016,
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","Molina Health Plan","Counties: Brown, Calumet, Clark, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Taylor, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",68177,24,68201,2016,
Utah,,"Choice of Health Care Delivery (Comprehensive MCO)",Molina,"Box Elder, Cache, Davis, Iron, Morgan, Rich, Salt Lake, Summit, Tooele, Utah, Wasatch, Washington, Weber",72151,6503,78654,2016,
Louisiana,,"Healthy Louisiana (MCO) (Comprehensive MCO)","AmeriHealth Caritas Louisiana",Statewide,186933,0,186933,2016,
Texas,,"STAR Kids (Comprehensive MCO)",Aetna,"Tarrant SDA",0,0,0,2016,
Wyoming,,"Wyoming PACE at Cheyenne Medical Center (Program of All-inclusive Care for the Elderly (PACE))","Cheyenne Regional Medical Center PACE","Laramie County",19,93,112,2016,
Washington10,,"NEMT Program (Non-Emergency Medical Transportation)","Multiple Transportation Brokers","Statewide (all 39 counties)",1820084,0,1820084,2016,
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Piedmont Health Services Inc","Serving the following zip codes in Alamance, Caswell, Orange, Chatham, Lee Counties and the portion of 27278 located in Durham County:  27231, 27243, 27278, 27302, 27510, 27514, 27516, 27517, 27541, 27572, 27705, 27583, 27707, 27712, 27207, 27208, 27252, 27298, 27312, 27330, 27344, 27349, 27355, 27502, 27519, 27523, 27559, 27562, 27713, 27330, 27332, 27505, 28326",132,88,220,2016,
