state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Detroit Area Agency on Aging",Wayne,64,"1,219","1,283",2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","MORC Home Care Inc.","Livingston, Macomb, Monroe, Oakland, Washtenaw",8,236,244,2020,"MORC Home Care Inc."
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Northern Healthcare Management","Antrim, Benzie, Charlevoix, Emmet, Grand Traverse, Kalkaska, Leelanau, Manistee, Missaukee, Wexford",23,278,301,2020,"Northern Lakes Community Mental Health"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Region 2- Area Agency on Aging","Hillsdale, Jackson, Lenawee",26,545,571,2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Region 3B Area Agency on Aging","Barry, Berrien, Branch, Calhoun, Cass, Kalamazoo, Van Buren",34,448,482,2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Region 4 Area Agency on Aging","Berrien, Cass, Van Buren",33,516,549,2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Region 7 Area Agency on Aging","Bay, Clare, Gladwin, Gratiot, Huron, Isabella, Midland, Saginaw, Sanilac, Tuscola",53,831,884,2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","R9 Area Agency on Aging","Alcona, Alpena, Arenac, Cheboygan, Crawford, Iosco, Montmorency, Ogemaw, Oscoda, Otsego, Presque Isle, Roscommon",22,400,422,2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Reliance Community Care Partners","Allegan, Ionia, Kent, Lake, Mason, Mecosta, Muskegon, Newaygo, Oceana, Osceola, Ottawa",76,681,757,2020,"Reliance Community Care Partners"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Senior Resources of West Michigan","Muskegon, Oceana, Ottawa",24,617,641,2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Senior Services, Inc.","Barry, Branch, Calhoun, Kalamazoo",21,220,241,2020,"Senior Services, Inc."
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","The Information Center",Wayne,6,286,292,2020,"The Information Center"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","The Senior Alliance",Wayne,17,486,503,2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Tri County Office on Aging","Clinton, Eaton, Ingham",104,701,805,2020,"Tri County Office on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","UPCAP Area Agency on Aging","Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keweenaw, Luce, Mackinac, Marquette, Menominee, Ontonagon, Schoolcraft",33,375,408,2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","MI Choice (MLTSS only (PIHP and/or PAHP))","Valley Area Agency on Aging","Genesee, Lapeer, Shiawassee",32,329,361,2020,"Area Agencies on Aging"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","CMH Partnership of Southeast Michigan","Lenawee, Livingston, Monroe, Washtenaw","121,456",0,"121,456",2020,"CMH Partnership of Southeast Michigan"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Detroit Wayne Mental Health Authority",Wayne,"663,917",0,"663,917",2020,"Detroit Wayne Mental Health Authority"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Lakeshore Regional Entity","Allegan, Kent, Lake, Mason, Muskegon, Oceana, Ottawa","265,702",0,"265,702",2020,"Lakeshore Regional Entity"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Macomb County CMH Services",Macomb,"198,840",0,"198,840",2020,"Macomb County CMH Services"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Mid-State Health Network","Arenac, Bay, Clare, Clinton, Eaton, Gladwin, Gratiot, Hillsdale, Huron, Ingham, Ionia, Isabella, Jackson, Mecosta, Midland, Montcalm, Newaygo, Osceola, Saginaw, Shiawassee, Tuscola","389,572",0,"389,572",2020,"Mid-State Health Network"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northcare Network","Alger, Baraga, Chippewa, Delta, Dickinson, Gogebic, Houghton, Iron, Keewanaw, Luce, Mackinac, Marqueette, Menominee, Ontonagon, Schoolcraft","66,000",0,"66,000",2020,"Northcare Network"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northern Michigan Regional Entity","Alcona, Alpena, Antrim, Benzie, Charlevoix, Cheboygan, Crawford, Emmet, Grand Traverse, Iosco Kalkaska, Leelanau, Manistee, Montmorency, Oscoda, Ogemaw, Otsego, Presque Isle, Roscommon, Wexford","123,236",0,"123,236",2020,"Northern Michigan Regional Entity"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Oakland County CMH Authority",Oakland,"178,943",0,"178,943",2020,"Oakland County CMH Authority"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Region 10 PIHP","Genessee, Lapeer, Sanilac, St. Clair","202,757",0,"202,757",2020,"Region 10 PIHP"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Specialty Prepaid Inpatient Health Plans (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Southwest MI Behavioral Health","Barry, Berrien, Branch, Calhoun, Cass, Kalamazoo, St. Joseph, Van Buren","204,890",0,"204,890",2020,"Southwest MI Behavioral Health"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Healthy Kids Dental (Dental only (PAHP))","Delta Dental of Michigan",Statewide,"838,565",0,"838,565",2020,"Delta Dental of Michigan"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","Healthy Kids Dental (Dental only (PAHP))","Blue Cross Blue Shield of Michigan",Statewide,"136,791",0,"136,791",2020,"Blue Cross Blue Shield of Michigan"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Care Resources","Kent and parts of Ottawa",9,235,244,2020,"Each partner has 20% ownership:  Grand Rapids Dominicans, Holland Home, Metro Health, Pine Rest Christian Mental Health Services, and Reliance Community Care Partners"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Community PACE","Lake, Mason, Mecosta, Oceana, Osceola, Newaygo, Montcalm",1,63,64,2020,"The Home Care Group"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Ascension Living PACE (formerly Genesys PACE)",Genesee,10,142,152,2020,"Ascension Health"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Great Lakes PACE","Arenac, Bay, Gratiot, Midland, Saginaw, Shiawassee, Tuscola",15,165,180,2020,"A & D Charitable Foundation"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Huron Valley PACE","Portions of Livingston, Monroe, Oakland, Washtenaw, Wayne",4,183,187,2020,"This is a separately incorporated partnership of UMRC"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Life Circles","Muskegon and parts of Allegan and Ottawa",9,341,350,2020,"Porter Hills, Trinity Health, Senior Resources"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE Central Michigan","Clare, Gladwin, Gratiot, Isabella, Midland, Montcalm, Roscommon",7,61,68,2020,"Michigan Masonic Home and Presbyterian"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE North","Benzie, Grand Traverse, Leelanau, parts of Antrim, Kalkaska, Manistee, Wexford",1,40,41,2020,"Grand Traverse Pavillions/Grand Traverse County"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE of Southeast MI","Macomb, Oakland, Wayne",73,"1,116","1,189",2020,"Henry Ford Health and Presbyterian"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE of Southwest MI","Berrien, Cass, Van Buren",12,201,213,2020,"Independent corporation with a board comprised with equali representation Region IV AAA, Lakeland Healthcare, and Hospice at Home"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Senior Care Partners","Calhoun and Kalamazoo, and parts of Allegan, Barry, and Van Buren",37,516,553,2020,"Comprehensive Senior Care Corporation"
Michigan5," Michigan updated their reporting methodology in 2020 to more accurately calculate overall Medicaid and managed care enrollment, resulting in a significant decrease in enrollment counts between 2019 and 2020.","PACE (Program of All-inclusive Care for the Elderly (PACE))","Senior Community Care","Barry, Clinton, Eaton, Ingham, Ionia, Livingston, Shiawassee",7,175,182,2020,"This is a separate incorporated partnership of Volunteers of America, Ingham County Medical Care Facility, and UMRC"
