state,notes,program_name,plan_name,geographic_region,medicaidonly_enrollment,dual_enrollment,total_enrollment,year,parent_organization
Georgia4,"Georgia is unable to provide separate counts of Medicaid-only and dually eligible beneficiaries for their NEMT program. As a result, Medicaid-only and total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Non-Emergency Medical Transportation (NEMT) (Non-Emergency Medical Transportation)",Logisticare,"Baldwin, Bibb, Bleckley, Butts, Carroll, Clayton, Coweta, Dodge, Fayette, Heard, Henry, Jasper, Jones, Lamar, Laurens, Meriwether, Monroe, Newton, Pike, Putnam, Rockdale, Spalding, Telfair, Troup, Twiggs, Wilkinson, Appling, Bacon, Brantley, Bryan, Bulloch, Burke, Camden, Candler, Charlton, Chatham, Clarke, Columbia, Effingham, Elbert, Emanuel, Evans, Glascock, Glynn, Greene, Hancock, Hart, Jeff Davis, Jefferson, Jenkins, Johnson, Liberty, Lincoln, Long, Madison, McDuffie, McIntosh, Montgomery, Oconee, Oglethorpe, Pierce, Richmond, Screven, Taliaferro, Tattnall, Toombs, Treutlen, Ware, Warren, Washington, Wayne, Wheeler, Wilkes, Atkinson, Baker, Ben Hill, Berrien, Brooks, Calhoun, Chattahoochee, Clay, Clinch, Coffee, Colquitt, Cook, Crawford, Crisp, Decatur, Dooly, Dougherty, Early, Echols, Grady, Harris, Houston, Irwin, Lanier, Lee, Lowndes, Macon, Marion, Miller, Mitchell, Muscogee, Peach, Pulaski, Quitman, Randolph, Schley, Seminole, Stewart, Sumter, Talbot, Taylor, Terrell, Thomas, Tift, Turner, Upson, Webster, Wilcox, and Worth Counties",825063,0,825063,2017,LogistiCare
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","VNS Choice Special Needs","New York City",3358,0,3358,2017,"VNS Choice Special Needs"
Virginia,,"Medallion 3.0 (Comprehensive MCO)","Aetna Better Health of Virginia","State Defined Regions of Central Virginia, Halifax, Lower Southwest, and Far Southwest",39690,0,39690,2017,Aetna
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Fayette County HealthChoices","Fayette county",33559,5188,38747,2017,"Value Behavioral Health of PA"
California,,"Senior Action Care Network (SCAN) (Comprehensive MCO + MLTSS)","SCAN Health Plan (Nurs hm cert)/San Bernardino","San Bernardino County",0,343,343,2017,"SCAN Health Plan"
Indiana,,"Hoosier Care Connect (Comprehensive MCO)","Managed Health Services of Indiana",Statewide,34321,213,34534,2017,"Centene Corporation"
Wisconsin,,"SSI Managed Care (Comprehensive MCO)","Independent Care (iCare)","Counties: Adams, Brown, Dane, Dodge, Door, Fond Du Lac, Grant, Green, Jackson, Jefferson, Juneau, Kenosha, Kewaunee, La Crosse, Manitowoc, Marinette, Milwaukee, Monroe, Oconto, Outagamie, Ozaukee, Racine, Rock, Sheboygan, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waupaca, Winnebago",4315,3652,7967,2017,"Independent Care (iCare)"
Illinois,,"Family Health Plan/Affordable Care Act (Comprehensive MCO + MLTSS)","IlliniCare Health Plan","Winnebago, Boone, McHenry, Lake, Cook, DuPage, Kane, Will, Kankakee, Rock Island, Mercer and Henry counties",182108,0,182108,2017,"Centene Corporation"
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Contra Costa Health Plan","Contra Costa County",173601,10273,183874,2017,"Contra Costa Health Plan"
Pennsylvania,,"PA Living Independence for the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","VieCare Beaver H-7660","Beaver and Lawrence counties",23,473,496,2017,"Lutheran SeniorLife"
Oregon7,"Oregon Health Plan includes (1) Coordinated Care Organizations (CCOs); (2) Dental Care Organizations (DCOs), like Access Dental Plan, LLC; Advantage Dental Services; Capitol Dental Care, Inc.; CareOregon Dental; Family Dental Care; Managed Dental Care or Oregon; and ODS Community Health, Inc., or (3) the Mental Health Organization called Greater Oregon Behavioral Health, Inc. CCO enrollees receive physical, dental and mental health services and may be enrolled in more than one plan type simultaneously.","Oregon Health Plan (OHP) (Comprehensive MCO)","Greater Oregon Behavioral Health, Inc.","Baker (97869 excluded), Clatsop, Columbia (97231 excluded), Douglas, Gilliam (97830, 97843 excluded), Grant, Harney, Hood River, Lake (97758 excluded), Malheur (97710 excluded), Morrow, Sherman, Umatilla, Union, Wallowa, Wasco, and Wheeler (97848 excluded) Counties",798,2984,3782,2017,"Greater Oregon Behavioral Health, Inc."
Virginia,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Sentara Pace Norfolk","23457, 23459, 23460, 23461, 23462, 23463, 23464, 23502, 23503, 23504, 23505, 23507, 23508, 23509, 23510, 23511, 23513, 23517, 23518, 23521, 23523, 23529, 23701, 23702, 23703, 23704, 23707, 23709",12,149,161,2017,Sentara
Arizona,,"Arizona Health Care Cost Containment System (Comprehensive MCO + MLTSS)","DES/Division of Developmental Disabilities (MLTSS)",Statewide,23897,6827,30724,2017,"Government Agency/Non-Profit Entity"
Nebraska,,"Dental Benefit Manager (Dental only (PAHP))","MCNA Nebraska",Statewide,0,0,0,2017,"MCNA Insurance Company"
Kansas,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Midland Care","Douglas, Jackson, Jefferson, Leavenworth, Lyon, Marshall, Nemaha, Osage, Shawnee, Pottawatomie, Wabaunsee and Wyandotte counties",249,0,249,2017,"Midland Care"
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Brandman Centers for Senior Care/Los Angeles","Los Angeles County",21,188,209,2017,"Brandman Centers for Senior Care"
Florida,,"Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Florida PACE Center","Miami-Dade County",599,84,683,2017,"Miami Jewish Health"
"New Mexico",,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","InnovAge Greater New Mexico PACE dba Total Community Care","Bernalillo County, Sandoval County, Valencia County",54,701,755,2017,"InnovAge Greater New Mexico PACE dba Total Community Care"
Utah,,"Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Davis Behavioral Health","Davis county",21227,1866,23093,2017,"Davis Behavioral Health"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))",ElderPlan,"New York City & Dutchess, Nassau, Orange, Putnam, Rockland, Suffolk, Sullivan, Ulster, Westchester counties",917,11554,12471,2017,ElderPlan
Minnesota,,"Minnesota Senior Care Plus (MSC+) (Comprehensive MCO + MLTSS)","Itasca Medical Care","Itasca County",2,211,213,2017,"Itasca Medical Care"
California,,"Regional Model (Comprehensive MCO)","California Health & Wellness/Tehama","Tehama County",10642,347,10989,2017,"Centene Corporation"
Louisiana,,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE - Lafayette","70501, 70503, 70506, 70507, 70508, 70517, 70518, 70520, 70529, 70578, 70583, 70584, 70592",3,81,84,2017,"PACE - Lafayette"
Wisconsin,,"BadgerCare Plus (Comprehensive MCO)","Unity Health Plan","Counties: Columbia, Dane, Dodge, Fond du Lac, Green, Jefferson, Juneau, Rock, Sauk",15890,16,15906,2017,"Unity Health Plan"
"North Carolina",,"Program of All Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","PACE At Home Inc","Serving all zip codes in Catawba County and portions of zip codes in Alexander, Burke, Caldwell and Lincoln Counties:   28037, 28092, 28168, 28601, 28602, 28609, 28610, 28612, 28613, 28630, 28637, 28638, 28650, 28658, 28673, 28678, 28681, 28682, 28690",113,26,139,2017,"PACE At Home Inc"
California,,"Regional Model (Comprehensive MCO)","Anthem Blue Cross Partnership Plan/Butte","Butte County",29806,1061,30867,2017,"Anthem Insurance Companies, Inc."
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Children's Medical Services Network",Statewide,50549,136,50685,2017,"Children's Medical Services Network"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Icircle Care","Broome, Cayuga, Chemung, Chenango, Cortland, Genesee, Livingston, Madison, Monroe, Onondaga, Ontario, Orleans, Oswego, Otsego, Shuyler, Seneca, Steuben, Tioga, Tompkins, Wayne, Wyoming, Yates counties",96,1823,1919,2017,"Icircle Care"
"Rhode Island",,"Rhody Health Partners Expansion (Comprehensive MCO)","UnitedHealthcare Community Plan of Rhode Island",Statewide,33905,0,33905,2017,UnitedHealthcare
Washington10,"Washington is unable to provide separate counts of Medicaid-only and dual enrollment for their NEMT, ICMH, and PACE programs. As a result, total enrollment counts presented in this table include both Medicaid-only and Medicare-Medicaid beneficiaries.","Apple Health (Program includes, AHAC, CHIP,HOFC, HO) (Comprehensive MCO)",Molina,"Adams, Asotin, Benton, Chelan, Clallam, Clark, Columbia, Cowlitz, Douglas, Ferry, Franklin, Garfield, Grant, Grays Harbor, Island,  King, Kitsap, Kittitas, Klickitat, Lewis, Lincoln, Mason, Okanogan, Pacific, Pend Oreille, Pierce, San Juan, Skagit, Skamania, Snohomish, Spokane, Stevens, Thurston, Wahkiakum, Walla Walla, Whatcom, Whitman, Yakima.",601412,0,601412,2017,Molina
Massachusetts,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Fallon Health Summit Eldercare","01001, 01008, 01010, 01011, 01013, 01027, 01028, 01033, 01034, 01036, 01040, 01056, 01057, 01069, 01071, 01073, 01075, 01077, 01081, 01085, 01089, 01095, 01101, 01106, 01521, 01034, 01810, 01821, 01824, 01826, 01827, 01840, 01844, 01850, 01876, 01879, 01886, 01005, 01037, 01068, 01083, 01331, 01331, 01366, 01368, 01420, 01430, 01431, 01432, 01440, 01441, 01450, 01451, 01452, 01453, 01460, 01462, 01463, 01464, 01468, 01469, 01475, 01501, 01503, 01504, 01505, 01506, 01507, 01510, 01515, 01516, 01519, 01520, 01523, 01524, 01527, 01529, 01531, 01532, 01534, 01535, 01540, 01541, 01543, 01545, 01550, 01562, 01564, 01566, 01568, 01569, 01570, 01571, 01581, 01583, 01585, 01590, 01601, 01612, 01719, 01720, 01730, 01740, 01741, 01742, 01747, 01749, 01752, 01756, 01757, 01772, 01151, 01845",17,440,457,2017,"Fallon Health Summit Eldercare"
"New York",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","Total Senior Care","Allegany, Cattaraugus counties",12,99,111,2017,"Total Senior Care"
California,,"Program of All-Inclusive Care for the Elderly (PACE) (Program of All-inclusive Care for the Elderly (PACE))","Redwood Coast PACE/Humboldt","Humboldt County",11,112,123,2017,"Humboldt Senior Resource Center"
Massachusetts,,"Senior Care Options (Comprehensive MCO + MLTSS)","Tufts Health Plan","Barnstable, Bristol, Essex, Hampden, Middlesex, Norfolk, Plymouth, Suffolk, and Worcester Counties",53,465,518,2017,"Tufts Health Plan"
Texas,,"Medical Transportation Program (Non-Emergency Medical Transportation)",Logisticare,"Bascosa, Bandera, Bastrop, Bell, Bexar, Blanco, Bosque, Brazos, Burleson, Burnet, Caldwell, Comal, Coryell, Dallas, Denton, Ellis, Erath, Falls, Fayette, Freestone, Frio, Gillespie, Grimes, Guadalupe, Hamilton, Hays, Hill, Hood, Hunt, Johnson, Karnes, Kaufman, Kendall, Kerr, Lampasas, Lee, Leon, Limestone, Llano, Madison, Mason, Mclennan, Medina, Milam, Mills, Navarro, Palo Pinto, Parker, Robertson, Rockwall, San Saba, Somervell, Tarrant, Travis, Washington, Williamson, Wilson",1441811,127834,1569645,2017,Logisticare
Texas,,"STAR (Comprehensive MCO)","Amerigroup Texas, Inc.","Bexar SDA, Dallas SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA Central, MRSA Northeast, MRSA West, Tarrant SDA",561529,0,561529,2017,"Amerigroup Texas, Inc."
Colorado,"Colorado reported plan level enrollment as 30 for plans that had less than 30 beneficiaires. As a result, plan level enrollment for the Total Longterm Care - Pueblo DBA Innovage Greater Colorado PACE plan and the Volunteers of America (VOANS) PACE DBA Senior Community Care plan may be slightly inflated.","Accountable Care Collaborative (Primary Care Case Management Entity (PCCM Entity))","RCCO 7: Community Health Partnerships","El Paso, Elbert, Park and Teller Counties",171424,7732,179156,2017,"Community Health Partnerships"
California,,"County Organized Health Systems (COHS) Model (Comprehensive MCO + MLTSS)","Central California Alliance for Health/Santa Cruz","Santa Cruz County",61650,7818,69468,2017,"Central California Alliance for Health"
Iowa,,"PACE (Program of All-inclusive Care for the Elderly (PACE))",PACE,"Available in these counties: Harrison, Mills, Pottawattamie, Cherokee, Monona, Plymouth, Woodbury, Boone, Dallas, Jasper, Marshall, Madison, Marion, Polk, Story, Warren.",24,328,352,2017,PACE
Wisconsin,,"Family Care (MLTSS only (PIHP and/or PAHP))","Community Care, Inc. (FC)","Counties: Calumet, Fond du Lac, Kenosha, Milwaukee, Manitowoc, Outagamie, Ozaukee, Racine, Sheboygan, Walworth, Washington, Waukesha, Waupaca, Winnebago",1897,8370,10267,2017,"Community Care, Inc. (FC)"
"New York",,"Managed Long Term Care (MLTSS only (PIHP and/or PAHP))","Fidelis Care at Home",Statewide,1378,17643,19021,2017,"Fidelis Care at Home"
Missouri,,"Non-Emergency Medical Transportation Program (NEMT) (Non-Emergency Medical Transportation)","Logisticare Solutions",Statewide,99139,143038,242177,2017,"Providence Service Corporation"
Illinois,,"Family Health Plan/Affordable Care Act (Comprehensive MCO + MLTSS)","Blue Cross Blue Shield of Illinois","Lake, Cook, DuPage, Kane, Will and Kankakee counties",332107,0,332107,2017,"Health Care Service Corporation"
Michigan6,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Macomb County CMH Services",Macomb,180285,0,180285,2017,"Macomb County CMH Services"
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Health Plan of San Joaquin/Stanislaus","Stanislaus County",124490,3824,128314,2017,"Health Plan of San Joaquin"
"Rhode Island",,"PACE (Program of All-inclusive Care for the Elderly (PACE))","PACE Organization of Rhode Island",Statewide,39,254,293,2017,"PACE Organization of Rhode Island"
Hawaii5,"Beneficiaries can simultaneously enroll in Ohana Community Care Service (BHS) and another medical or dental plan under the Quest program. The de-duplicated total enrollment comprehensive MCOs is 360,905.","Hawaii QUEST Integration (Comprehensive MCO + MLTSS)","Kaiser Permanente QUEST","Oahu and Maui",29132,19,29151,2017,"Kaiser Permanente"
California,,"Two-Plan Model (Comprehensive MCO + MLTSS)","Health Net/Stanislaus","Stanislaus County",73072,2437,75509,2017,"Centene Corporation"
Iowa,,"IA Healthlink (Comprehensive MCO + MLTSS)","Amerigroup of Iowa, Inc.",Statewide,168031,16120,184151,2017,"Anthem, Inc."
Ohio,,"MyCare Ohio Opt-out (Comprehensive MCO + MLTSS)","Buckeye Health Plan","Northeast, Northwest, West Central Regions",0,8395,8395,2017,Centene
Michigan,,"MI Choice (MLTSS only (PIHP and/or PAHP))","Region 2 Area Agency on Aging","Hillsdale, Jackson, Lenawee",28,562,590,2017,"Area Agencies on Aging"
Minnesota,,"Minnesota Senior Health Option (MSHO) (Comprehensive MCO + MLTSS)","Blue Plus",Statewide,0,7859,7859,2017,"Blue Cross and Blue Shield of Minnesota"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Cardinal Innovations Healthcare Solutions","Counties: Alamance, Cabarrus, Caswell, Chatham, Davidson, Davie, Forsyth, Franklin, Granville, Halifax, Mecklenburg, Orange, Rockingham, Person, Rowan, Stanly, Stokes, Union, Vance and Warren",415198,48395,463593,2017,"Cardinal Innovations Healthcare Solutions"
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Berks County HealthChoices","Berks county",77614,8576,86190,2017,"Community Care Behavioral Health Organization"
Pennsylvania,,"HealthChoices - Behavioral Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Erie County HealthChoices","Erie county",62035,7368,69403,2017,"Community Care Behavioral Health Organization"
"North Carolina",,"1915(b)/(c) Medicaid Waiver for MH/DD/SA Services (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Vaya Health","Counties: Alexander, Alleghany, Ashe, Avery, Buncombe, Caldwell, Cherokee, Clay, Graham, Haywood, Henderson, Jackson, Macon, Madison, McDowell, Mitchell, Polk, Rutherford, Swain, Transylvania, Watauga, Wilkes, Yancey",141801,24384,166185,2017,"Vaya Health"
"New York",,"Medicaid Managed Care (Comprehensive MCO + MLTSS)","Amida Care Special Needs","New York City",6146,0,6146,2017,"Amida Care Special Needs"
Michigan6,"Michigan is not able to provide dual-eligible enrollment for the Specialty Prepaid Inpatient Health plan.","Specialty Prepaid Inpatient Health Plan (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northern Michigan Regional Entity","Alcona, Alpena, Antrim, Benzie, Charlevoix, Cheboygen, Crawford, Emmet, Grand Traverse, Iosco, Kalkaska, Leelanau, Manistee, Missaukee, Montmorency,  Ogemaw, Oscoda, Otsego, Presque Isle, Roscommon, Wexford",117110,0,117110,2017,"Northern Michigan Regional Entity"
Michigan,,"Managed Care Plan Division (Comprehensive MCO)","Blue Cross Complete of Michigan","Allegan, Barry, Clinton, Eaton, Genesee, Hillsdale, Huron, Ingham, Ionia, Jackson, Kent, Lake, Lapeer, Lenawee, Livingston, Macomb, Mason, Mecosta, Monroe, Montcalm, Muskegon, Newaygo, Oakland, Oceana, Osceola, St. Clair, Sanilac, Shiawassee, Tuscola, Washtenaw, Wayne.",197853,3456,201309,2017,"Blue Cross Complete of Michigan"
Illinois,,"Integrated Care Program (Comprehensive MCO + MLTSS)","NextLevel Health Partners","Cook County",4173,0,4173,2017,"NextLevel Health Partners"
Utah,,"Dental (Dental only (PAHP))","Delta Dental","Davis, Salt Lake, Weber, and Utah counties.",63985,28,64013,2017,"Delta Dental Insurance Co."
Pennsylvania,,"PA Living Independence for the Elderly (LIFE) (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE Johnstown - H-3925","Cambria County, Somerset County (partial)",15,181,196,2017,"Senior LIFE"
Maryland,,"HealthChoice (Comprehensive MCO)","Priority Partners",Statewide,291830,0,291830,2017,"John's Hopkins Health Care"
Florida,,"Managed Medical Assistance Program (Comprehensive MCO)","Better Health, Inc.","Regions 6 and 10",97563,3181,100744,2017,"Anthem, Inc."
Colorado3,"Colorado reported plan level enrollment as 30 for plans that had less than 30 beneficiaires. As a result, plan level enrollment for the Total Longterm Care - Pueblo DBA Innovage Greater Colorado PACE plan and the Volunteers of America (VOANS) PACE DBA Senior Community Care plan may be slightly inflated.","Program of All-Inclusive Care for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","TRU Community Care","Boulder and Weld County",0,30,30,2017,"TRU Community Care"
